TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount
10365,CUST-043,PROD-004,2023-01-16 04:00:00,4,0.1,1207.91
10366,CUST-027,PROD-017,2023-01-16 05:00:00,4,0.0,104.96
10367,CUST-050,PROD-015,2023-01-16 06:00:00,6,0.1,1466.37
10368,CUST-061,PROD-019,2023-01-16 07:00:00,4,0.1,697.21
10369,CUST-069,PROD-013,2023-01-16 08:00:00,7,0.05,1708.65
10370,CUST-008,PROD-016,2023-01-16 09:00:00,6,0.2,
10371,CUST-072,PROD-007,2023-01-16 10:00:00,3,0.1,379.32
10372,CUST-039,PROD-012,2023-01-16 11:00:00,7,0.1,2959.8
10373,CUST-074,PROD-006,2023-01-16 12:00:00,7,0.05,762.49
10374,CUST-052,PROD-010,2023-01-16 13:00:00,9,0.05,497.7
10375,CUST-091,PROD-006,2023-01-16 14:00:00,1,0.1,103.19
10376,CUST-070,PROD-005,2023-01-16 15:00:00,4,0.2,798.34
10377,CUST-017,PROD-012,2023-01-16 16:00:00,7,0.1,2959.8
10378,CUST-097,PROD-014,2023-01-16 17:00:00,3,0.2,455.26
10379,CUST-047,PROD-004,2023-01-16 18:00:00,5,0.05,1593.77
10380,CUST-060,PROD-008,2023-01-16 19:00:00,-3,0.05,-536.66
10381,CUST-083,PROD-010,2023-01-16 20:00:00,2,0.1,104.78
10382,CUST-025,PROD-013,2023-01-16 21:00:00,-7,0.1,-1618.72
10383,CUST-077,PROD-006,2023-01-16 22:00:00,6,0.05,
10384,CUST-071,PROD-005,2023-01-16 23:00:00,9,0.1,
10385,CUST-999,PROD-008,2023-01-17 00:00:00,8,0.2,1205.12
10386,CUST-072,PROD-018,2023-01-17 01:00:00,8,0.0,3123.04
10387,CUST-078,PROD-009,2023-01-17 02:00:00,8,0.05,2532.09
10388,CUST-069,PROD-014,2023-01-17 03:00:00,2,0.2,303.5
10389,CUST-015,PROD-010,2023-01-17 04:00:00,8,0.1,419.11
10390,CUST-088,PROD-013,2023-01-17 05:00:00,7,0.1,1618.72
10391,CUST-084,PROD-011,2023-01-17 06:00:00,7,0.2,
10392,CUST-026,PROD-018,2023-01-17 07:00:00,1,0.1,351.34
10393,CUST-034,PROD-019,2023-01-17 08:00:00,9,0.2,1394.42
10394,CUST-010,PROD-006,2023-01-17 09:00:00,3,0.2,275.18
10395,CUST-059,PROD-003,2023-01-17 10:00:00,7,0.0,1115.52
10396,CUST-002,PROD-020,2023-01-17 11:00:00,9,0.2,
10397,CUST-062,PROD-014,2023-01-17 12:00:00,4,0.1,
10398,CUST-999,PROD-009,2023-01-17 13:00:00,3,0.1,899.56
10399,CUST-023,PROD-019,2023-01-17 14:00:00,6,0.1,1045.82
10400,CUST-034,PROD-011,2023-01-17 15:00:00,6,0.05,1594.92
10401,CUST-002,PROD-019,2023-01-17 15:00:00,6,0.1,1045.82
10402,CUST-071,PROD-020,2023-01-17 17:00:00,5,0.0,686.9
10403,CUST-083,PROD-005,2023-01-17 18:00:00,9,0.2,1796.26
10404,CUST-008,PROD-011,2023-01-17 19:00:00,8,0.05,2126.56
10405,CUST-068,PROD-015,2023-01-17 20:00:00,1,0.0,271.55
10406,CUST-044,PROD-011,2023-01-17 21:00:00,1,0.05,
10407,CUST-078,PROD-018,2023-01-17 22:00:00,3,0.1,
10408,CUST-018,PROD-019,2023-01-17 23:00:00,2,0.05,367.97
10409,CUST-100,PROD-015,2023-01-18 00:00:00,8,0.1,1955.16
10410,CUST-090,PROD-019,2023-01-18 01:00:00,-4,0.2,-619.74
10411,CUST-019,PROD-016,2023-01-18 02:00:00,3,0.1,1155.09
10412,CUST-004,PROD-011,2023-01-18 03:00:00,4,0.0,1119.24
10413,CUST-045,PROD-008,2023-01-18 04:00:00,9,0.0,1694.7
10414,CUST-999,PROD-004,2023-01-18 05:00:00,4,0.0,1342.12
10415,CUST-045,PROD-003,2023-01-18 06:00:00,4,0.2,509.95
10416,CUST-044,PROD-011,2023-01-18 07:00:00,6,0.0,1678.86
10417,CUST-001,PROD-010,2023-01-18 08:00:00,9,0.0,523.89
10418,CUST-043,PROD-017,2023-01-18 09:00:00,6,0.0,157.44
10419,CUST-068,PROD-020,2023-01-18 10:00:00,2,0.1,247.28
10420,CUST-098,PROD-001,2023-01-18 11:00:00,9,0.1,1362.99
10421,CUST-006,PROD-014,2023-01-18 12:00:00,3,0.05,540.62
10422,CUST-026,PROD-005,2023-01-18 13:00:00,7,0.0,1746.36
10423,CUST-064,PROD-003,2023-01-18 14:00:00,3,0.05,454.18
10424,CUST-072,PROD-002,2023-01-18 15:00:00,3,0.05,
10425,CUST-009,PROD-006,2023-01-18 16:00:00,8,0.0,917.28
10426,CUST-053,PROD-009,2023-01-18 17:00:00,1000,0.0,333170.0
10427,CUST-015,PROD-008,2023-01-18 18:00:00,3,0.05,536.66
10428,CUST-086,PROD-015,2023-01-18 19:00:00,8,0.2,1737.92
10429,CUST-016,PROD-005,2023-01-18 20:00:00,6,0.05,1422.04
10430,CUST-009,PROD-011,2023-01-18 21:00:00,9,0.1,2266.46
10431,CUST-036,PROD-006,2023-01-18 22:00:00,5,0.0,573.3
10432,CUST-021,PROD-006,2023-01-18 23:00:00,9,0.1,928.75
10433,CUST-026,PROD-002,2023-01-19 00:00:00,1,0.05,374.98
10434,CUST-044,PROD-006,2023-01-19 01:00:00,6,0.2,
10435,CUST-037,PROD-002,2023-01-19 02:00:00,8,0.2,2526.21
10436,CUST-086,PROD-001,2023-01-19 03:00:00,5,0.2,673.08
10437,CUST-080,PROD-008,2023-01-19 04:00:00,8,0.1,1355.76
10438,CUST-049,PROD-020,2023-01-19 05:00:00,0,0.0,
10439,CUST-003,PROD-015,2023-01-19 06:00:00,1,0.1,244.4
10440,CUST-078,PROD-015,2023-01-19 06:00:00,1,0.0,
10441,CUST-006,PROD-009,2023-01-19 08:00:00,4,0.2,1066.14
10442,CUST-085,PROD-012,2023-01-19 09:00:00,3,0.2,1127.54
10443,CUST-048,PROD-015,2023-01-19 10:00:00,7,0.0,1900.85
10444,CUST-049,PROD-006,2023-01-19 11:00:00,4,0.0,458.64
10445,CUST-098,PROD-011,2023-01-19 11:00:00,1,0.05,265.82
10446,CUST-020,PROD-016,2023-01-19 13:00:00,3,0.2,1026.74
10447,CUST-017,PROD-007,2023-01-19 14:00:00,5,0.05,667.33
10448,CUST-033,PROD-004,2023-01-19 15:00:00,1,0.2,268.42
10449,CUST-095,PROD-002,2023-01-19 16:00:00,3,0.05,1124.95
10450,CUST-067,PROD-008,2023-01-19 17:00:00,2,0.2,301.28
10451,CUST-052,PROD-017,2023-01-19 18:00:00,9,0.2,188.93
10452,CUST-027,PROD-008,2023-01-19 19:00:00,6,0.0,1129.8
10453,CUST-033,PROD-016,2023-01-19 20:00:00,4,0.0,1711.24
10454,CUST-068,PROD-004,2023-01-19 21:00:00,4,0.0,1342.12
10455,CUST-054,PROD-005,2023-01-19 22:00:00,8,0.2,1596.67
10456,CUST-088,PROD-008,2023-01-19 23:00:00,8,0.1,1355.76
10457,CUST-028,PROD-010,2023-01-20 00:00:00,9,0.2,419.11
10458,CUST-079,PROD-005,2023-01-20 01:00:00,2,0.0,498.96
10459,CUST-020,PROD-010,2023-01-20 02:00:00,7,0.2,325.98
10460,CUST-043,PROD-007,2023-01-20 03:00:00,9,0.0,1264.41
10461,CUST-074,PROD-002,2023-01-20 04:00:00,5,0.05,1874.92
10462,CUST-087,PROD-015,2023-01-20 05:00:00,2,0.1,488.79
10463,CUST-017,PROD-019,2023-01-20 06:00:00,2,0.0,387.34
10464,CUST-040,PROD-014,2023-01-20 07:00:00,-1,0.05,-180.21
10465,CUST-008,PROD-009,2023-01-20 08:00:00,8,0.05,2532.09
10466,CUST-072,PROD-012,2023-01-20 09:00:00,6,0.2,
10467,CUST-080,PROD-018,2023-01-20 10:00:00,4,0.1,1405.37
10468,CUST-088,PROD-017,2023-01-20 11:00:00,8,0.0,
10469,CUST-024,PROD-017,2023-01-20 12:00:00,4,0.0,
10470,CUST-019,PROD-019,2023-01-20 13:00:00,-5,0.2,-774.68
10471,CUST-031,PROD-006,2023-01-20 14:00:00,5,0.2,458.64
10472,CUST-026,PROD-002,2023-01-20 15:00:00,6,0.2,1894.66
10473,CUST-087,PROD-010,2023-01-20 16:00:00,6,0.0,349.26
10474,CUST-030,PROD-007,2023-01-20 17:00:00,2,0.1,
10475,CUST-022,PROD-017,2023-01-20 18:00:00,2,0.05,49.86
10476,CUST-055,PROD-002,2023-01-20 19:00:00,6,0.2,
10477,CUST-015,PROD-004,2023-01-20 20:00:00,3,0.05,
10478,CUST-066,PROD-004,2023-01-20 21:00:00,4,0.2,1073.7
10479,CUST-034,PROD-018,2023-01-20 22:00:00,9,0.05,3337.75
10480,CUST-067,PROD-007,2023-01-20 23:00:00,4,0.1,505.76
10481,CUST-087,PROD-019,2023-01-21 00:00:00,7,0.2,1084.55
10482,CUST-068,PROD-020,2023-01-21 01:00:00,9,0.05,1174.6
10483,CUST-087,PROD-004,2033-01-18 02:00:00,2,0.05,637.51
10484,CUST-006,PROD-011,2023-01-21 03:00:00,1,0.2,223.85
10485,CUST-093,PROD-005,2023-01-21 04:00:00,2,0.0,498.96
10486,CUST-061,PROD-019,2023-01-21 05:00:00,8,0.1,1394.42
10487,CUST-082,PROD-018,2023-01-21 06:00:00,9,0.2,2810.74
10488,CUST-093,PROD-001,2023-01-21 07:00:00,1,0.1,151.44
10489,CUST-020,PROD-013,2023-01-21 08:00:00,2,0.1,462.49
10490,CUST-074,PROD-019,2023-01-21 09:00:00,1,0.0,193.67
10491,CUST-047,PROD-009,2023-01-21 10:00:00,7,0.0,2332.19
10492,CUST-100,PROD-014,2023-01-21 11:00:00,2,0.2,303.5
10493,CUST-090,PROD-012,2023-01-21 12:00:00,3,0.2,1127.54
10494,CUST-012,PROD-019,2023-01-21 13:00:00,4,0.2,619.74
10495,CUST-066,PROD-019,2023-01-21 14:00:00,4,0.1,697.21
10496,CUST-094,PROD-001,2023-01-21 15:00:00,8,0.2,1076.93
10497,CUST-070,PROD-015,2023-01-21 16:00:00,3,0.1,733.18
10498,CUST-027,PROD-008,2023-01-21 17:00:00,6,0.05,1073.31
10499,CUST-083,PROD-003,2023-01-21 18:00:00,8,0.0,1274.88
10500,CUST-058,PROD-020,2023-01-21 19:00:00,1,0.2,109.9
10501,CUST-053,PROD-012,2023-01-21 20:00:00,-7,0.1,-2959.8
10502,CUST-049,PROD-007,2023-01-21 21:00:00,3,0.0,421.47
10503,CUST-077,PROD-001,2023-01-21 22:00:00,2,0.05,319.71
10504,CUST-023,PROD-020,2023-01-21 23:00:00,6,0.05,783.07
10505,CUST-045,PROD-013,2023-01-22 00:00:00,9,0.1,2081.21
10506,CUST-029,PROD-007,2023-01-22 01:00:00,9,0.05,1201.19
10507,CUST-041,PROD-017,2023-01-22 02:00:00,8,0.1,188.93
10508,CUST-027,PROD-007,2023-01-22 03:00:00,7,0.2,786.74
10509,CUST-076,PROD-007,2023-01-22 04:00:00,1000,0.1,126441.0
10510,CUST-083,PROD-003,2023-01-22 05:00:00,4,0.2,509.95
10511,CUST-082,PROD-004,2023-01-22 06:00:00,5,0.2,1342.12
10512,CUST-083,PROD-005,2023-01-22 07:00:00,7,0.2,1397.09
10513,CUST-093,PROD-015,2023-01-22 08:00:00,6,0.05,1547.84
10514,CUST-037,PROD-003,2023-01-22 09:00:00,1,0.2,127.49
10515,CUST-056,PROD-007,2023-01-22 10:00:00,5,0.2,
10516,CUST-078,PROD-020,2023-01-22 11:00:00,8,0.0,1099.04
10517,CUST-068,PROD-003,2023-01-22 12:00:00,7,0.05,1059.74
10518,CUST-087,PROD-014,2023-01-22 13:00:00,3,0.1,512.16
10519,CUST-044,PROD-005,2023-01-22 14:00:00,6,0.0,1496.88
10520,CUST-031,PROD-008,2023-01-22 15:00:00,6,0.05,1073.31
10521,CUST-007,PROD-005,2023-01-22 16:00:00,2,0.0,498.96
10522,CUST-080,PROD-007,2023-01-22 17:00:00,9,0.1,1137.97
10523,CUST-010,PROD-011,2023-01-22 18:00:00,7,0.05,1860.74
10524,CUST-047,PROD-012,2023-01-22 19:00:00,2,0.0,939.62
10525,CUST-014,PROD-007,2033-01-19 20:00:00,2,0.0,280.98
10526,CUST-076,PROD-017,2023-01-22 21:00:00,3,0.05,74.78
10527,CUST-078,PROD-008,2023-01-22 22:00:00,8,0.0,1506.4
10528,CUST-031,PROD-002,2023-01-22 23:00:00,9,0.0,3552.48
10529,CUST-065,PROD-006,2023-01-23 00:00:00,3,0.1,309.58
10530,CUST-073,PROD-017,2023-01-23 01:00:00,4,0.05,
10531,CUST-033,PROD-014,2023-01-23 02:00:00,5,0.05,901.03
10532,CUST-041,PROD-019,2023-01-23 03:00:00,1,0.0,193.67
10533,CUST-065,PROD-005,2023-01-23 04:00:00,4,0.1,898.13
10534,CUST-078,PROD-019,2023-01-23 05:00:00,3,0.0,581.01
10535,CUST-013,PROD-013,2023-01-23 06:00:00,3,0.1,693.74
10536,CUST-007,PROD-011,2023-01-23 07:00:00,3,0.05,797.46
10537,CUST-049,PROD-011,2023-01-23 08:00:00,8,0.05,2126.56
10538,CUST-017,PROD-016,2023-01-23 09:00:00,8,0.1,3080.23
10539,CUST-004,PROD-002,2023-01-23 10:00:00,2,0.0,789.44
10540,CUST-026,PROD-006,2023-01-23 11:00:00,6,0.1,619.16
10541,CUST-034,PROD-013,2023-01-23 12:00:00,5,0.2,1027.76
10542,CUST-055,PROD-011,2023-01-23 13:00:00,5,0.1,1259.14
10543,CUST-048,PROD-007,2023-01-23 14:00:00,-2,0.1,-252.88
10544,CUST-040,PROD-005,2023-01-23 15:00:00,4,0.05,948.02
10545,CUST-032,PROD-005,2023-01-23 16:00:00,6,0.05,1422.04
10546,CUST-068,PROD-016,2023-01-23 17:00:00,4,0.05,
10547,CUST-024,PROD-012,2023-01-23 18:00:00,5,0.1,2114.15
10548,CUST-066,PROD-016,2023-01-23 19:00:00,9,0.2,3080.23
10549,CUST-047,PROD-008,2023-01-23 20:00:00,7,0.0,1318.1
10550,CUST-068,PROD-020,2023-01-23 21:00:00,6,0.1,741.85
10551,CUST-048,PROD-006,2023-01-23 22:00:00,6,0.0,687.96
10552,CUST-017,PROD-020,2023-01-23 23:00:00,7,0.05,913.58
10553,CUST-012,PROD-002,2023-01-24 00:00:00,3,0.1,1065.74
10554,CUST-008,PROD-006,2023-01-24 01:00:00,8,0.2,733.82
10555,CUST-029,PROD-003,2023-01-24 02:00:00,2,0.05,302.78
10556,CUST-100,PROD-018,2023-01-24 03:00:00,6,0.05,
10557,CUST-091,PROD-016,2033-01-21 04:00:00,6,0.0,2566.86
10558,CUST-999,PROD-008,2023-01-24 05:00:00,6,0.05,1073.31
10559,CUST-007,PROD-003,2023-01-24 06:00:00,5,0.05,
10560,CUST-082,PROD-014,2023-01-24 07:00:00,2,0.2,303.5
10561,CUST-046,PROD-008,2023-01-24 08:00:00,4,0.05,715.54
10562,CUST-999,PROD-001,2023-01-24 09:00:00,8,0.1,1211.54
10563,CUST-025,PROD-013,2023-01-24 10:00:00,6,0.0,1541.64
10564,CUST-060,PROD-017,2023-01-24 11:00:00,9,0.2,188.93
10565,CUST-013,PROD-001,2023-01-24 12:00:00,3,0.05,479.57
10566,CUST-022,PROD-007,2023-01-24 13:00:00,5,0.1,632.21
10567,CUST-085,PROD-011,2023-01-24 14:00:00,4,0.0,1119.24
10568,CUST-010,PROD-011,2023-01-24 15:00:00,8,0.0,
10569,CUST-098,PROD-002,2023-01-24 16:00:00,1,0.2,315.78
10570,CUST-068,PROD-016,2023-01-24 17:00:00,6,0.0,2566.86
10571,CUST-070,PROD-014,2023-01-24 18:00:00,4,0.05,
10572,CUST-062,PROD-012,2023-01-24 19:00:00,1,0.1,422.83
10573,CUST-018,PROD-019,2023-01-24 20:00:00,5,0.05,
10574,CUST-099,PROD-011,2023-01-24 21:00:00,6,0.0,1678.86
10575,CUST-051,PROD-008,2023-01-24 22:00:00,5,0.0,941.5
10576,CUST-037,PROD-015,2023-01-24 23:00:00,7,0.0,1900.85
10577,CUST-085,PROD-005,2023-01-24 23:00:00,7,0.05,
10578,CUST-057,PROD-002,2023-01-25 01:00:00,8,0.05,
10579,CUST-049,PROD-001,2023-01-25 02:00:00,1000,0.2,134616.0
10580,CUST-030,PROD-004,2023-01-25 03:00:00,6,0.1,1811.86
10581,CUST-012,PROD-003,2023-01-25 04:00:00,4,0.2,
10582,CUST-028,PROD-015,2023-01-25 05:00:00,9,0.1,2199.56
10583,CUST-014,PROD-007,2023-01-25 06:00:00,3,0.05,400.4
10584,CUST-046,PROD-003,2023-01-25 07:00:00,8,0.1,
10585,CUST-052,PROD-012,2023-01-25 08:00:00,6,0.0,2818.86
10586,CUST-027,PROD-008,2023-01-25 09:00:00,5,0.2,753.2
10587,CUST-046,PROD-007,2023-01-25 10:00:00,8,0.1,1011.53
10588,CUST-099,PROD-013,2023-01-25 11:00:00,9,0.0,2312.46
10589,CUST-026,PROD-006,2023-01-25 12:00:00,9,0.2,825.55
10590,CUST-027,PROD-018,2023-01-25 13:00:00,1,0.05,370.86
10591,CUST-017,PROD-018,2023-01-25 14:00:00,2,0.0,780.76
10592,CUST-082,PROD-005,2023-01-25 15:00:00,2,0.0,498.96
10593,CUST-055,PROD-015,2023-01-25 16:00:00,7,0.1,1710.76
10594,CUST-051,PROD-017,2023-01-25 17:00:00,1,0.0,26.24
10595,CUST-076,PROD-005,2023-01-25 18:00:00,8,0.05,1896.05
10596,CUST-030,PROD-020,2023-01-25 19:00:00,1,0.05,130.51
10597,CUST-063,PROD-010,2023-01-25 20:00:00,8,0.1,419.11
10598,CUST-072,PROD-002,2023-01-25 21:00:00,1,0.05,374.98
10599,CUST-067,PROD-008,2023-01-25 22:00:00,8,0.2,1205.12
10600,CUST-999,PROD-006,2023-01-25 23:00:00,8,0.1,825.55
10601,CUST-021,PROD-020,2023-01-26 00:00:00,3,0.0,412.14
10602,CUST-067,PROD-009,2023-01-26 01:00:00,3,0.1,899.56
10603,CUST-059,PROD-017,2023-01-26 02:00:00,6,0.2,125.95
10604,CUST-050,PROD-016,2023-01-26 03:00:00,7,0.1,2695.2
10605,CUST-048,PROD-008,2023-01-26 04:00:00,4,0.05,715.54
10606,CUST-079,PROD-001,2023-01-26 05:00:00,4,0.1,605.77
10607,CUST-040,PROD-008,2023-01-26 06:00:00,4,0.1,677.88
10608,CUST-062,PROD-015,2023-01-26 07:00:00,2,0.1,488.79
10609,CUST-072,PROD-012,2023-01-26 08:00:00,5,0.2,1879.24
10610,CUST-081,PROD-013,2023-01-26 09:00:00,1,0.0,256.94
10611,CUST-085,PROD-012,2023-01-26 10:00:00,6,0.0,2818.86
10612,CUST-056,PROD-008,2023-01-26 11:00:00,6,0.2,903.84
10613,CUST-027,PROD-009,2023-01-26 12:00:00,3,0.1,899.56
10614,CUST-022,PROD-019,2023-01-26 13:00:00,7,0.1,1220.12
10615,CUST-084,PROD-012,2023-01-26 14:00:00,4,0.05,1785.28
10616,CUST-088,PROD-009,2023-01-26 15:00:00,9,0.0,2998.53
10617,CUST-050,PROD-016,2023-01-26 16:00:00,3,0.2,1026.74
10618,CUST-012,PROD-010,2023-01-26 17:00:00,2,0.2,93.14
10619,CUST-032,PROD-003,2023-01-26 18:00:00,6,0.0,956.16
10620,CUST-050,PROD-003,2023-01-26 19:00:00,7,0.1,1003.97
10621,CUST-006,PROD-001,2023-01-26 20:00:00,3,0.0,504.81
10622,CUST-069,PROD-020,2023-01-26 21:00:00,7,0.2,769.33
10623,CUST-097,PROD-009,2023-01-26 22:00:00,1,0.05,316.51
10624,CUST-078,PROD-009,2023-01-26 23:00:00,8,0.1,2398.82
10625,CUST-030,PROD-020,2023-01-27 00:00:00,9,0.2,989.14
10626,CUST-022,PROD-010,2033-01-24 01:00:00,-4,0.0,-232.84
10627,CUST-031,PROD-008,2023-01-27 02:00:00,3,0.0,564.9
10628,CUST-003,PROD-014,2023-01-27 03:00:00,5,0.2,758.76
10629,CUST-047,PROD-010,2023-01-27 04:00:00,1,0.1,52.39
10630,CUST-082,PROD-012,2023-01-27 05:00:00,2,0.1,845.66
10631,CUST-021,PROD-008,2023-01-27 06:00:00,4,0.05,715.54
10632,CUST-046,PROD-008,2023-01-27 07:00:00,4,0.05,715.54
10633,CUST-090,PROD-011,2023-01-27 08:00:00,3,0.05,797.46
10634,CUST-004,PROD-014,2023-01-27 09:00:00,1,0.0,189.69
10635,CUST-017,PROD-005,2023-01-27 10:00:00,6,0.2,1197.5
10636,CUST-097,PROD-018,2023-01-27 11:00:00,4,0.05,1483.44
10637,CUST-019,PROD-009,2023-01-27 12:00:00,4,0.05,1266.05
10638,CUST-043,PROD-019,2023-01-27 13:00:00,3,0.2,464.81
10639,CUST-053,PROD-002,2023-01-27 14:00:00,6,0.1,2131.49
10640,CUST-093,PROD-007,2023-01-27 15:00:00,1,0.05,133.47
10641,CUST-068,PROD-012,2023-01-27 16:00:00,8,0.2,3006.78
10642,CUST-082,PROD-011,2023-01-27 17:00:00,4,0.1,
10643,CUST-037,PROD-015,2023-01-27 18:00:00,2,0.1,488.79
10644,CUST-069,PROD-016,2023-01-27 19:00:00,7,0.05,2844.94
10645,CUST-048,PROD-015,2023-01-27 20:00:00,9,0.1,2199.56
10646,CUST-018,PROD-003,2023-01-27 21:00:00,8,0.1,1147.39
10647,CUST-045,PROD-008,2023-01-27 22:00:00,7,0.0,1318.1
10648,CUST-038,PROD-009,2023-01-27 23:00:00,6,0.2,1599.22
10649,CUST-057,PROD-017,2023-01-28 00:00:00,8,0.05,199.42
10650,CUST-090,PROD-004,2023-01-28 01:00:00,8,0.1,2415.82
10651,CUST-018,PROD-018,2023-01-28 02:00:00,4,0.1,1405.37
10652,CUST-007,PROD-005,2023-01-28 03:00:00,7,0.1,1571.72
10653,CUST-999,PROD-020,2023-01-28 04:00:00,1,0.1,123.64
10654,CUST-020,PROD-020,2023-01-28 05:00:00,3,0.0,412.14
10655,CUST-030,PROD-016,2023-01-28 06:00:00,4,0.05,1625.68
10656,CUST-071,PROD-004,2023-01-28 07:00:00,9,0.0,3019.77
10657,CUST-092,PROD-020,2023-01-28 08:00:00,8,0.1,989.14
10658,CUST-046,PROD-016,2023-01-28 09:00:00,7,0.2,2395.74
10659,CUST-007,PROD-016,2023-01-28 10:00:00,8,0.2,2737.98
10660,CUST-080,PROD-003,2023-01-28 11:00:00,9,0.1,1290.82
10661,CUST-080,PROD-016,2023-01-28 12:00:00,9,0.1,3465.26
10662,CUST-004,PROD-017,2023-01-28 13:00:00,5,0.05,124.64
10663,CUST-057,PROD-001,2023-01-28 14:00:00,7,0.1,1060.1
10664,CUST-023,PROD-012,2023-01-28 15:00:00,0,0.2,0.0
10665,CUST-013,PROD-019,2023-01-28 16:00:00,5,0.0,968.35
10666,CUST-059,PROD-006,2023-01-28 17:00:00,2,0.1,206.39
10667,CUST-012,PROD-003,2023-01-28 18:00:00,4,0.0,637.44
10668,CUST-047,PROD-001,2023-01-28 19:00:00,4,0.0,673.08
10669,CUST-076,PROD-017,2023-01-28 20:00:00,5,0.2,104.96
10670,CUST-048,PROD-005,2023-01-28 21:00:00,8,0.0,1995.84
10671,CUST-016,PROD-009,2023-01-28 22:00:00,7,0.1,
10672,CUST-025,PROD-005,2023-01-28 23:00:00,4,0.0,997.92
10673,CUST-035,PROD-016,2023-01-29 00:00:00,2,0.2,684.5
10674,CUST-007,PROD-010,2023-01-29 01:00:00,7,0.0,407.47
10675,CUST-053,PROD-006,2023-01-29 02:00:00,9,0.05,980.34
10676,CUST-006,PROD-016,2023-01-29 03:00:00,2,0.2,684.5
10677,CUST-031,PROD-016,2023-01-29 04:00:00,9,0.1,3465.26
10678,CUST-095,PROD-010,2023-01-29 05:00:00,7,0.1,366.72
10679,CUST-012,PROD-008,2023-01-29 06:00:00,1,0.05,178.88
10680,CUST-079,PROD-016,2023-01-29 07:00:00,4,0.0,1711.24
10681,CUST-023,PROD-018,2023-01-29 08:00:00,7,0.0,2732.66
10682,CUST-011,PROD-013,2023-01-29 09:00:00,7,0.1,1618.72
10683,CUST-079,PROD-013,2023-01-29 10:00:00,5,0.1,1156.23
10684,CUST-042,PROD-020,2023-01-29 11:00:00,6,0.1,741.85
10685,CUST-007,PROD-006,2023-01-29 12:00:00,9,0.05,980.34
10686,CUST-028,PROD-020,2023-01-29 13:00:00,6,0.1,741.85
10687,CUST-069,PROD-016,2023-01-29 14:00:00,9,0.2,
10688,CUST-059,PROD-004,2023-01-29 15:00:00,-4,0.0,-1342.12
10689,CUST-091,PROD-001,2023-01-29 16:00:00,7,0.2,942.31
10690,CUST-058,PROD-001,2023-01-29 17:00:00,3,0.05,
10691,CUST-062,PROD-002,2023-01-29 18:00:00,8,0.05,2999.87
10692,CUST-999,PROD-006,2023-01-29 19:00:00,8,0.1,825.55
10693,CUST-028,PROD-020,2023-01-29 20:00:00,2,0.05,261.02
10694,CUST-049,PROD-006,2023-01-29 21:00:00,5,0.0,
10695,CUST-031,PROD-011,2023-01-29 22:00:00,2,0.2,447.7
10696,CUST-016,PROD-019,2023-01-29 23:00:00,4,0.05,735.95
10697,CUST-017,PROD-011,2023-01-30 00:00:00,2,0.05,531.64
10698,CUST-999,PROD-002,2023-01-30 01:00:00,8,0.0,3157.76
10699,CUST-069,PROD-012,2023-01-30 02:00:00,6,0.0,2818.86
10700,CUST-038,PROD-004,2023-01-30 03:00:00,7,0.0,2348.71
10701,CUST-037,PROD-002,2023-01-30 04:00:00,9,0.05,3374.86
10702,CUST-096,PROD-010,2023-01-30 05:00:00,8,0.1,419.11
10703,CUST-078,PROD-019,2023-01-30 06:00:00,6,0.2,929.62
10704,CUST-089,PROD-002,2023-01-30 07:00:00,3,0.2,
10705,CUST-082,PROD-006,2023-01-30 08:00:00,8,0.1,825.55
10706,CUST-015,PROD-010,2023-01-30 09:00:00,2,0.05,110.6
10707,CUST-092,PROD-008,2023-01-30 10:00:00,3,0.1,508.41
10708,CUST-013,PROD-017,2023-01-30 11:00:00,9,0.2,188.93
10709,CUST-060,PROD-019,2023-01-30 12:00:00,7,0.2,1084.55
10710,CUST-086,PROD-016,2023-01-30 13:00:00,0,0.2,0.0
10711,CUST-031,PROD-012,2023-01-30 14:00:00,3,0.05,1338.96
10712,CUST-096,PROD-004,2023-01-30 15:00:00,3,0.1,905.93
10713,CUST-003,PROD-011,2023-01-30 16:00:00,3,0.0,839.43
10714,CUST-013,PROD-006,2023-01-30 17:00:00,3,0.05,326.78
10715,CUST-087,PROD-009,2023-01-30 18:00:00,4,0.0,1332.68
10716,CUST-063,PROD-008,2023-01-30 19:00:00,3,0.1,508.41
10717,CUST-083,PROD-002,2023-01-30 20:00:00,2,0.05,
10718,CUST-042,PROD-006,2023-01-30 21:00:00,8,0.1,825.55
10719,CUST-012,PROD-009,2023-01-30 22:00:00,5,0.2,1332.68
10720,CUST-045,PROD-002,2023-01-30 23:00:00,3,0.1,1065.74
10721,CUST-030,PROD-020,2023-01-31 00:00:00,2,0.05,261.02
10722,CUST-078,PROD-019,2023-01-31 01:00:00,8,0.0,1549.36
10723,CUST-036,PROD-010,2023-01-31 02:00:00,6,0.0,349.26
10724,CUST-095,PROD-011,2023-01-31 03:00:00,4,0.1,1007.32
10725,CUST-074,PROD-004,2023-01-31 04:00:00,3,0.2,805.27
10726,CUST-097,PROD-017,2023-01-31 05:00:00,3,0.2,
10727,CUST-999,PROD-005,2023-01-31 06:00:00,1,0.05,237.01
10728,CUST-043,PROD-014,2023-01-31 07:00:00,3,0.05,540.62
10729,CUST-010,PROD-019,2023-01-31 08:00:00,1,0.2,154.94
10730,CUST-016,PROD-009,2023-01-31 09:00:00,8,0.05,2532.09
